name,url,sku,pid,mpn,brand,color,price,currency,availability,description,specifications,images,primary_category,category_1,breadcrumbs,reviews_count,average_rating,uniq_id,scraped_at
"Milton & Humble Jewellery Second Hand 18ct Yellow & White Gold Sapphire & Diamond Branch Ring, Dated London 1964-65",https://www.johnlewis.com/milton-humble-jewellery-second-hand-18ct-yellow-white-gold-sapphire-diamond-branch-ring-dated-london-1964-65/p6293633,241170071,6293633,241170071,Milton & Humble Jewellery,,"1,750.00",GBP,OutOfStock,"<p>This ornate ring has an abstract branch-like design set with 3 round sapphires and 2 round brilliant cut diamonds. The diamonds have been graded as colourless to near colourless with minimal inclusions ensuring a wonderful sparkle. Made from 18ct yellow gold, the style combines a bark texture and polished finishes that help create a complex but appealing overall look. Uniquely, the style features individual white gold claw settings that add quirky detail to the look. This item is hallmarked 18ct in London in 1964/1965.</p>

<p>Match with other pieces from the set for the complete look. </p>

<p>This ring is currently finger size M but can be altered to fit your finger. See below for how to have this ring re-sized. </p>

<p>Estimated diamond weight 0.17ct. The diamond is considered F-G in colour and VS2-SI2 in clarity.</p>  

<p>Colour F-G falls into the following groups: <br /> 
Colourless D-F	Diamonds in this colour grading are the rarest and as a result, the most expensive ones. Given their absence of colour, D-F diamonds tend to be set in white gold or platinum, since these metals don't reflect colour and make the best choice for showcasing the stones.</p>

<p>Near Colourless G-J. More common than D-F colour diamonds, the G-J diamonds provide a great value. Similar to D-F diamonds, these diamonds are best highlighted in white gold or platinum as the white colour of the metal enhances the colourlessness of the stone. </p>

<p>Diamonds clarity graded VS2-SI2 - Very Slightly Included (VS1 and VS2). Inclusions are observed with effort under 10x magnification and are defined as minor. The inclusions are not visible to the naked eye. </p>
<p>Slightly Included (SI1 and SI2). Inclusions are visible under 10x magnification only but not to the naked eye.</p>


<p>Buying second-hand jewellery offers the opportunity to own unique quality items in a much more sustainable way. Items that can be treasured for years and then passed on. Sourced directly from quality jewellery suppliers. </p> 

<p><u><strong>How to have your ring resized</strong></u></p><table><tbody><tr><td>1.</td><td>Once you've placed your order, please email your ring size directly to miltonandhumble@gmail.com including your name and order number</td></tr><tr><td>2.</td><td>If this is not received within three days, we will dispatch the ring with the size quoted on the website. Please note that the ring cannot be resized once it's dispatched. Once the ring is resized it cannot be returned.<p></p></td></tr></tbody></table><br /><br />c

<p> If you want to return this product, you'll need to take it back to a John Lewis &amp; Partners shop for verification, and not return it by post or courier. We'll process your refund once the item has been returned to and checked by our specialist, so please allow us time to action your full refund. </p>
",[],"https://johnlewis.scene7.com/is/image/JohnLewis/241170071,https://johnlewis.scene7.com/is/image/JohnLewis/241170071alt1,https://johnlewis.scene7.com/is/image/JohnLewis/241170071alt2,https://johnlewis.scene7.com/is/image/JohnLewis/241170071alt3",Women,Women's Jewellery,Women | Women's Jewellery | Women's Rings,,,eefcec21-2087-59b8-9441-7d239daccdad,3/3/2024
"Philosophy Pure Grace Shower Gel, 480ml",https://www.johnlewis.com/philosophy-pure-grace-shower-gel-480ml/p2321526,235083160,2321526,235083160,Philosophy,,17,GBP,InStock,"Philosophy's Pure Grace shower cream is gentle and moisturising, offering the heavenly scent of crisp white cotton sheets. Use as a shampoo, body wash and bubble bath for an all-over clean, fresh feel.&nbsp;",[],,Beauty,Bath & Shower,Beauty | Bath & Shower,11,4.9,af1fd0f0-7425-5c4d-89b6-ebdd19565377,3/3/2024
Superdry Vintage Logo Embroidered Zip Track Top,https://www.johnlewis.com/superdry-vintage-logo-embroidered-zip-track-top/black/p5819814,241225525,5819814,241225525,Superdry,Black,0,GBP,Discontinued,"<p>The perfect layering piece, the Vintage Logo Embroidered Track Top from Superdry looks great under your favourite coat or over a classic tee. Made from a cotton-rich blend for a super-soft and cosy handle, this one comes in Superdry's slim fit - designed to fit closer to the body for a more tailored look.</p>",[],,Men,Men's Polo Shirts & Rugby Shirts,Men | Men's Polo Shirts & Rugby Shirts,,,580741ff-b276-59ba-82b1-25d424ca866e,3/3/2024
"John Lewis Leckford Farm Beeswax Resuable Lunch Wraps, Pack of 3, Assorted",https://www.johnlewis.com/john-lewis-leckford-farm-beeswax-resuable-lunch-wraps-pack-of-3-assorted/p5939567,240150132,5939567,240150132,John Lewis,,0,GBP,Discontinued,"<p>A patterned pack of three beeswax sandwich wraps, with three convenient sizes: small, medium and large.</p>
<p>Made of natural beeswax, the wraps are food-safe and reusable to reduce the use of plastic waste. The natural antibacterial properties of beeswax helps keep food fresh. Wipe clean to use them again, to wrap your lunch or leftovers for the fridge.</p>
<p>The pack is part of our Leckford Farm range, named after the Leckford Estate in Hampshire, farmed by the John Lewis Partnership for over 90 years.</p>",[],,Home & Garden,Tableware,Home & Garden | Tableware | View All Picnicware,,,48a50737-52b6-5508-81c3-c7edccb25741,3/3/2024
"Be-Jewelled Sterling Silver Round Amber Tree Pendant Necklace, Silver/Orange",https://www.johnlewis.com/be-jewelled-sterling-silver-round-amber-tree-pendant-necklace-silver-orange/p2905279,236178633,2905279,236178633,Be-Jewelled,,65.00,GBP,InStock,"<div>Celebrate life and its beauty with this tree amber pendant necklace by Be-Jewelled.</div>

<div> </div>

<div>The sophisticated design comes with an adjustable sterling silver curb chain and a round pendant amber pendant encased in a sterling silver frame presented as a tree design. The pendant fastens with a safe spring ring clasp.</div>

<div> </div>

<div>This item comes packaged in a gift box.</div>

<div> </div>

Each piece of jewellery is individually crafted hence shapes, sizes, markings and colour of stones may vary. ",[],"https://johnlewis.scene7.com/is/image/JohnLewis/236178633,https://johnlewis.scene7.com/is/image/JohnLewis/236178633alt1,https://johnlewis.scene7.com/is/image/JohnLewis/236178633alt2",Women,Women's Jewelry,Women | Women's Jewellery | Women's Necklaces,8,4.9,deb307b5-8df4-5e35-82d6-458f5b0470ff,3/3/2024
Crew Clothing Merino Crew Neck Jumper,https://www.johnlewis.com/crew-clothing-merino-crew-neck-jumper/p5889794,240376784,5889794,240376784,Crew Clothing,,0,GBP,Discontinued,"<p>This Merino crew neck jumper has a luxurious handle thanks to its extra-fine merino wool construction. One for the layering season ahead, slip on over simple tees and denim for a charming weekend edit.</p>",[],,Men,Men's Jumpers & Cardigans,Men | Men's Jumpers & Cardigans,,,0a7dd7c4-e7de-51bd-88ff-a87d48788f82,3/3/2024
Geox Spherica EC6 Platform Sandals,https://www.johnlewis.com/geox-spherica-ec6-platform-sandals/gold/p109881643,109881302,109881643,109881302,Geox,Gold             ,0.00,GBP,Discontinued,"<p>Preparing you for sophisticated soirées and evenings out, this pair of heeled sandals from Geox is crafted from leather for comfort and longevity of wear.</p>
<p>Sitting on a wedge heel, they can be paired with anything from floaty skirts to linen trousers for a fresh look this season.</p>
<p>Heel height: 6.5cm</p>",[],,Women,Women's Sandals,Women | Women's Sandals,,,dcaf7f0a-1049-52ba-bd64-8f20eb75022c,3/3/2024
"TOM FORD Research Crème Concentrate, 50ml",https://www.johnlewis.com/tom-ford-research-creme-concentrate-50ml/p4761309,238330417,4761309,238330417,TOM FORD,,272,GBP,InStock,"<P>Energise. Hydrate. Soothe.</p>  <p>A hydrating, ultra-rich cream that feels feather-light on skin. It cocoons dehydrated skin with an immediate sense of comfort. The cream melts into skin, infusing it with luminosity and radiance for an energized appearance. Skin is recharged and visibly renewed, while the appearance of lines and wrinkles is diminished.</p>  <p>White porcelain cacao, caffeine and Gyokuro help promote energized, healthy-looking skin. Algae Extract helps to soothe stressed looking skin. Hyaluronic Acid and an array of humectants deeply hydrate and moisturise, helping the skin to maintain a moisture reservoir for 24 hours. Peptides help skin look smoother, with reduced lines and wrinkles.</p>  <p>""I never believed in the power of cremes and serums. Until now. I created Tom Ford Research to merge high performance, scientific skincare with a truly luxurious delivery system. Working closely with a team of scientists, I have developed high potency formulations that work. This is advanced skin science for the 21st century that helps you put your best face forward. This is skincare that works."" TOM FORD.</p>  <p>Clinical Study Results: </p>  <ul>  <li>Radiant, energised-looking skin  <li>24 hour hydration  <li>Brighter, more luminous skin the morning after the first application  <li>Visibly diminished pores  <li>Visibly diminished lines and wrinkles  <li>Helps visibly decrease redness after a glycolic acid peel</li>  </ul>  <p>Dermatologist and Ophthalmologist tested. Non-acnegenic, appropriate for all skin types. Tested on men and women.</p>  <p>Consumer Study Results:</p>  <p>Immediately:</p>  <ul>  <li>98% said their skin felt hydrated  <li>89% said their skin felt energised</ul>  </ul>  <p>After just 1 week:</p>  <ul>  <li>97% said their skin felt softer and smoother  <li>99% said their stressed/irritated skin felt soothed  <li>94% said their skin looked vibrant  <li>91% said their skin texture looked revitalised  <li>95% said their skin looked healthy  <li>92% said their skin looked youthful  <li>94% said their skin looked smoother</li>  </ul>  <p>After 4 weeks:</p>  <ul>  <li>82% said appearance of their pores was minimised  <li>83% said appearance of their lines and wrinkles was diminished</li>  </ul>  <p>(Consumer perception study on a total of 104 men and women)</p>",[],,Beauty,Skin Care & Treatments,Beauty | Skin Care & Treatments | View all Skin Care,1,5,a7f363f6-d4b5-56d2-bbf5-0e51ba19e7b8,3/3/2024
"ESPA Exfoliating Body Polish Jar, 180ml",https://www.johnlewis.com/espa-exfoliating-body-polish-jar-180ml/p5071173,238761388,5071173,238761388,ESPA,,30.6,GBP,InStock,"<p>A cooling and revitalising body scrub to refine, smooth and refresh skin, while helping to boost hydration. Apricot Seed Kernels gently sweep away dry, dull skin, Spearmint cools and refreshes while Aloe Vera hydrates and conditions.</p> <p>Continue on the path of our brand evolution, together with nature. Certified Vegetarian.</p>",[],,Beauty,Skin Care & Treatments,Beauty | Skin Care & Treatments | View all Skin Care,11,4.1,8183e4b6-d7c0-562d-841c-b7f671adfaaa,3/3/2024
Strathberry S Cabas Mini Leather Shopper Bag,https://www.johnlewis.com/strathberry-s-cabas-mini-leather-shopper-bag/tan-vanilla/p6258016,241111106,6258016,241111106,Strathberry,Tan/Vanilla,0,GBP,Discontinued,"<p>An experimental sibling to the casual-chic S Cabas, the reimagined design of the S Cabas Mini is smaller than the original silhouette. Defying the established design, yet providing plenty of practical uses for everyday luxury, its diagonal handle is carried comfortably on your hand, elbow or shoulder. </p>",[],,Women,"Handbags, Bags & Purses","Women | Handbags, Bags & Purses",,,cf1bdc76-6ac0-5e42-92b9-ba7f7634cb42,3/3/2024
"Sanderson Melford Stripe Furnishing Fabric, Mercury",https://www.johnlewis.com/sanderson-melford-stripe-furnishing-fabric/mercury/p5730853,238978782,5730853,238978782,Sanderson,Mercury ,55,GBP,InStoreOnly,"<p>A favourite Sanderson weave in smart stripes.</p>

<p><strong>Ready to place your order, or looking for more advice?</strong><br>
If you'd like to purchase this fabric and are ready to place your order, or need a little styling advice, there are a few ways we can help. Firstly, come into any of our shops and speak to a Partner. Alternatively, we can come to you as we're also now offering in-home appointments. Finally, you can book a virtual appointment and speak to one of our estimators on a video or phone call. They'll provide a combination of practical measuring, design and technical advice.<br> <a href=""https://www.johnlewis.com/our-services/curtains-and-blinds?intcmp=ic_20200605_virtualestimating_cp_hom_a_ah"">Find out more about our services and book an appointment here</a></p>
",[{'Sanderson': 'Brand\n                                                                            \n                                                                        '}],,Home & Garden,Fabrics,Home & Garden | Fabrics | Fabric Swatches,,,45f43034-131e-54bd-90c8-dadb05ebc407,3/3/2024
"Gerard Darel Esme Skinny Jeans, Blue",https://www.johnlewis.com/gerard-darel-esme-skinny-jeans-blue/p5677667,240135877,5677667,240135877,Gerard Darel,,145.00,GBP,OutOfStock,"<p>A firm wardrobe favourite thanks to their skinny fit, these mid rise jeans from Gerard Darel are made from classic denim.</p>
<p>A versatile choice thanks to its plain design, let your hair down and mix with bold patterns.</p>",[],"https://johnlewis.scene7.com/is/image/JohnLewis/005616215,https://johnlewis.scene7.com/is/image/JohnLewis/005616215alt1,https://johnlewis.scene7.com/is/image/JohnLewis/005616215alt3,https://johnlewis.scene7.com/is/image/JohnLewis/005616215alt2,https://johnlewis.scene7.com/is/image/JohnLewis/005616215alt4",Women,Women's Jeans,Women | Women's Jeans,1,5,9ca5a2ee-0f78-512b-abe2-cdc642270d47,3/3/2024
Boden Essential Cotton Short Sleeve T-Shirt,https://www.johnlewis.com/boden-essential-cotton-short-sleeve-t-shirt/milkshake/p5766171,241234021,5766171,241234021,Boden,Milkshake,0.00,GBP,Discontinued,"<p>For the casual everyday, this t-shirt from Boden is plain for easy mixing and matching.</p>
<p>Cut with a fuss-free scoop neckline, it is made from comfortable, cotton-rich fabric and is ideal for relaxed daytime wear.</p>",[],,Women,Women's Shirts & Tops,Women | Women's Shirts & Tops,,,1debc005-ede2-5a13-b657-fdcded5d0d74,3/3/2024
"Superdry Vintage Embroidered Logo Hoodie, Rich Charcoal Marl",https://www.johnlewis.com/superdry-vintage-embroidered-logo-hoodie-rich-charcoal-marl/p6264206,241199253,6264206,241199253,Superdry,,0.00,GBP,Discontinued,"<p>Channelling a sporty aesthetic, this hoodie by Superdry allows for endless styling opportunities.</p>
 <p>Topped with an urban-inspired hood and long sleeves, it is made from a soft cotton blend and will slot seamlessly into your everyday staples.</p>",[],,Women,Women's Knitwear,Women | Women's Knitwear,,,e42fee5f-70ce-5c9c-8f79-ba594e39391f,3/3/2024
"John Lewis Grace Upholstered Bed Frame, Small Double, Brushed Tweed Grey",https://www.johnlewis.com/john-lewis-grace-upholstered-bed-frame-small-double/brushed-tweed-grey/p5552438,238580540,5552438,238580540,John Lewis,Brushed Tweed Grey,449,GBP,InStock,"<p>Our <b>Grace</b> bed frame is a classic shape, but the gently curved and well-padded headboard gives it a modern edge. It's accented with button detailing and sprung slats in the base provide a supportive and responsive foundation for your mattress.</p><p><strong>Assembly service</strong><br />
Our assembly service is included in the selling price for our Made to Order beds. At the same time as delivery, we'll build your new bed and place it in your room of choice. We'll take away all of the packaging too, for recycling.</p> <p><b>Built with Smart Slats</b><br />This bed frame is designed  with wider slats at the shoulders, lumbar and feet. They provide maximum support for you and your mattress so that you experience perfect spinal alignment while you sleep. The standard slat caps are black so we have added grey slat caps to ensure that you know where to place the wider slats.</p>

<p><b>Choose from one of our fabrics:</b><br />

</p><p>Our <b>Band A fabric, Cotton Effect</b> has a laid-back and fine-textured look that looks like cotton, but it's made from durable polyester fibres</p>

<p>Our <b>Band A fabric, Brushed Tweed</b> is made with a brushed herringbone weave that has a cosy wool look and soft 'peach skin' feel. It's really hard-wearing and a brilliant all-rounder</p>

<p>Our <b>Band A fabric, Soft Weave</b> has a casual cotton look with a brushed finish that's soft-to-touch and a suble texture that's created by slight variations in the tones of the woven fibres</p>

<p>Our <b>Band B fabric, Deep Velvet</b> will bring warmth and luxury to your bedroom. It's a short pile velvet with a soft, plush feel</p>

<p>Our <b>Band B fabric, Soft Touch Chenille</b> is made from a blend of fibres that give it a super-soft feel and added durability</p>

<p>Our <b>Band B fabric, Boucle</b> is luxe and oh-so cosy. This plush knitted fabric is super-soft and durable with a thick texture that calls for comfort</p>

<p>Our <b>Band B fabric, Deep Velvet</b> will bring warmth and luxury to your bedroom. It's a short pile velvet with a soft, plush feel</p>

<p>Our <b>Band B fabric, Mole</b> is a soft and cosy woven wool-blend. Piling and bobbling may occur naturally over time</p>

<p>Our <b>Band B fabric, Cord</b> is rich in texture and available in neutral shades that will suit every space.</p>

<p>Our <b>Band B fabric, Relaxed Linen</b> gives you the fine texture of cotton, the durability of synthetic fibres and the laid-back look of linen</p>

<p>Our <b>Band C fabric, Marylamb</b> is woven from both man-made and natural fibres, creating a tactile and soft-touch feel.</p>  

<p>Our <b>Band C fabric, Aquaclean Velvet</b> will liven up your bedroom. It's plush, available in a range of bold colours and treated with Aquaclean so that it can be wiped clean with just water. A smart choice for families and those with pets</p>

<p><b>Want to see it first?</b><br />
You may want to see and get a feel for the furniture before ordering. Pop into one of our shops to see the full range of colours and fabrics on offer. If you do plan on doing this, we recommend giving us a call on 03452 661805 as not all our ranges are on display in our shops. We'll be able to tell you where the range you'd like to view is on display.</p>",[],,Furniture & Lights,Bedroom,Furniture & Lights | Bedroom | Beds,2,3,df92696e-e7a0-537d-a0e4-97dd0cdb40d4,3/3/2024
